make,model,version,months_old,power,sale_type,gear_type,fuel_type,kms,price,is_prediction,rep_id
Bmw,318,D,49.0,105.0,used,automatic,diesel,56084.0,19900,0,1
Bmw,118,Serie 1 E88 Cabrio Diesel Cabrio,61.0,105.0,used,automatic,diesel,56000.0,19900,0,1
Honda,Cr-V,1.6I-Dtec Lifestyle 4X2 120,37.0,88.0,almost_new,manual,diesel,55898.0,19900,0,1
Audi,A5,Sportback A5 Sportback Diesel 2.0Tdi 170,79.0,125.0,used,manual,diesel,55200.0,19900,0,1
Audi,A3,2.0 Tdi S-Tronic Ambiente 110,50.0,110.0,used,automatic,diesel,55000.0,19900,0,1
Audi,A3,A3 1.6Tdi Adrenalin,42.0,77.0,used,manual,diesel,55000.0,19900,0,1
Volkswagen,Tiguan,2.0Tdi Bmt T1 Sport 4X2 140 Sport,45.0,103.0,used,manual,diesel,55000.0,19900,0,1
Bmw,116,D 3-Puertas,29.0,85.0,used,manual,diesel,54559.0,19900,0,1
Bmw,316,D Berlina,40.0,85.0,used,manual,diesel,54474.0,19900,0,1
Mazda,6,Luxury+Amplia Carta De Extras!!,45.0,141.0,used,automatic,gasoline,54000.0,19900,0,1
Mercedes-Benz,A180,Cdi Special Edition Sport,51.0,80.0,used,manual,diesel,54000.0,19900,0,1
Volkswagen,Passat,Volkswagen Passat 1.6 Tdi Edit,23.0,88.0,used,manual,diesel,54000.0,19900,0,1
Mercedes-Benz,A180,Cdi Be Urban 7G-Dct,46.0,80.0,used,automatic,diesel,53837.0,19900,0,1
Honda,Cr-V,1.6 I-Dtec 4X2 Elegance Navi,37.0,88.0,used,manual,diesel,53511.0,19900,0,1
Audi,A3,Sport Edition 1.6 Tdi S Tronic Sportback,17.0,81.0,used,automatic,diesel,53000.0,19900,0,1
Volkswagen,Golf,2.0Tdi Cr Bmt Sport 150,21.0,110.0,used,manual,diesel,53000.0,19900,0,1
Mercedes-Benz,A180,Cdi Urban,36.0,80.0,used,automatic,diesel,51210.0,19900,0,1
Bmw,X1,18D Sdrive Mantenimiento Contratado Hasta 2019,43.0,105.0,used,manual,diesel,50000.0,19900,0,1
Mazda,Cx-5,"2.2De Style 2Wd Revisiones En Mazda, Nacional",38.0,110.0,used,manual,diesel,50000.0,19900,0,1
Audi,Tt,Roadster 2.0 Tfsi S-Tronic**Nacional**Levas**,98.0,147.0,used,automatic,gasoline,49900.0,19900,0,1
Audi,A3,Sportback 2.0Tdi Cd S Line 150 S Line,31.0,110.0,used,manual,diesel,49000.0,19900,0,1
Ford,Transit,Ft 310 L2 Kombi Ambiente 100 Transit Custom 9 Plaz,30.0,74.0,used,manual,diesel,49000.0,19900,0,1
Jeep,Wrangler,2.4 **Homologado** Sport Soft Top,144.0,105.0,used,manual,gasoline,49000.0,19900,0,1
Volkswagen,Golf,Vii 2.0 Tdi,48.0,110.0,used,automatic,diesel,48800.0,19900,0,1
Toyota,Rav4,120D Advance Awd,28.0,91.0,used,manual,diesel,48758.0,19900,0,1
Audi,A4,2.0Tdi Multitronic Dpf 143,60.0,105.0,used,automatic,diesel,48137.0,19900,0,1
Bmw,216,D Active Tourer,33.0,85.0,used,manual,diesel,48129.0,19900,0,1
Audi,A3,Sportback 1.2 Tfsi Advanced S-T 110,22.0,81.0,used,automatic,gasoline,48000.0,19900,0,1
Bmw,116,Serie 1 ///Pack M Automatico *298�/Mes En 7 A�os*,36.0,85.0,used,automatic,diesel,48000.0,19900,0,1
Bmw,X1,Sdrive 18Da,68.0,105.0,used,automatic,diesel,48000.0,19900,0,1
Mercedes-Benz,B200,D,18.0,100.0,used,manual,diesel,48000.0,19900,0,1
Opel,Vivaro,1.6 Cdti S/S 125 Cv L1 2.9T Combi-9 -,21.0,92.0,used,manual,diesel,47711.0,19900,0,1
Audi,A4,2.0 Tdi Advanced Edition 105 K,58.0,105.0,used,manual,diesel,47000.0,19900,0,1
Mercedes-Benz,B180,D 7G-Dct,26.0,80.0,used,automatic,diesel,47000.0,19900,0,1
Ssangyong,Rexton,W 200 E-Xdi Premium 4X2 Aut.,51.0,114.0,used,automatic,diesel,47000.0,19900,0,1
Toyota,Rav4,120D Advance 4X2,32.0,91.0,almost_new,manual,diesel,47000.0,19900,0,1
Nissan,Juke,Nuevo Juke 1.6G 218Cv Nismo Rs,29.0,162.0,used,manual,gasoline,46197.0,19900,0,1
Toyota,Avensis,Ts 150D Advance,25.0,105.0,used,manual,diesel,46000.0,19900,0,1
Volkswagen,GolfVariant,2.0Tdi Cr Bmt Sport Dsg 150,28.0,110.0,used,automatic,diesel,46000.0,19900,0,1
Volkswagen,Touran,1.6 Tdi Advance Scr Bmt 81Kw (,23.0,81.0,used,manual,diesel,46000.0,19900,0,1
Toyota,Rav4,120D Advance 4X2,32.0,91.0,used,manual,diesel,45984.0,19900,0,1
Toyota,Rav4,Advance 2.0D 2Wd 124 Cv 5P+Pack Drive Plus,32.0,91.0,used,manual,diesel,45984.0,19900,0,1
Ssangyong,Rodius,2.0 E-Xdi Limited 114 Kw (155 Cv),46.0,114.0,used,manual,diesel,45647.0,19900,0,1
Bmw,116,Serie 1 F20 5P. Diesel,38.0,85.0,used,manual,diesel,45000.0,19900,0,1
Toyota,Rav4,150D Advance Awd Autodrive,33.0,110.0,used,automatic,diesel,45000.0,19900,0,1
Volkswagen,Touran,1.6Tdi Cr Bmt Advance 115,20.0,85.0,used,manual,diesel,45000.0,19900,0,1
Mercedes-Benz,B180,Cdi Be Sport,35.0,80.0,used,manual,diesel,44000.0,19900,0,1
Jeep,Renegade,"1.4 Multiair Limited 4X2 Ddct 140Cv ""Navegador""",24.0,103.0,used,automatic,gasoline,43939.0,19900,0,1
Jeep,Renegade,"1.4 Multiair Limited 4X2 Ddct 140Cv ""Navegador""",24.0,103.0,used,automatic,gasoline,43939.0,19900,0,1
Bmw,116,Serie 1 F20 5P. Diesel,22.0,85.0,used,automatic,diesel,43000.0,19900,0,1
Volkswagen,Golf,2.0Tdi Cr Bmt Sport 150,26.0,110.0,used,manual,diesel,43000.0,19900,0,1
Mercedes-Benz,B180,D Style (Concesionario Oficial Mercedes-Benz),18.0,80.0,used,manual,diesel,42950.0,19900,0,1
Bmw,X1,Sdrive18D,40.0,106.0,used,manual,diesel,42000.0,19900,0,1
Mercedes-Benz,A180,Urban,36.0,80.0,used,manual,diesel,42000.0,19900,0,1
Bmw,218,D Active Tourer,39.0,110.0,used,manual,diesel,41996.0,19900,0,1
Mercedes-Benz,A180,Cdi Be Style,40.0,80.0,almost_new,manual,diesel,41902.0,19900,0,1
Bmw,X1,Sdrive18D,78.0,105.0,used,manual,diesel,41341.0,19900,0,1
Mercedes-Benz,A180,Cdi Urban Auto Concesionario Oficial Mercdes Benz,44.0,80.0,used,automatic,diesel,41300.0,19900,0,1
Audi,A4,Avant 2.0 Tdi Ambition 110Kw (150Cv),33.0,110.0,used,manual,diesel,41057.0,19900,0,1
Nissan,X-Trail,1.6 Dci Tekna 4X2 Xtronic,31.0,96.0,used,automatic,diesel,41000.0,19900,0,1
Toyota,Avensis,Ts 150D Advance,24.0,105.0,used,manual,diesel,41000.0,19900,0,1
Jeep,Renegade,1.4 Multiair Limited 4X2 Ddct 140Cv,24.0,103.0,almost_new,automatic,gasoline,40800.0,19900,0,1
Jeep,Renegade,1.4 Multiair Limited 4X2 Ddct 140Cv,24.0,103.0,almost_new,automatic,gasoline,40800.0,19900,0,1
Bmw,X1,Sdrive20D,98.0,130.0,used,manual,diesel,39749.0,19900,0,1
Volvo,V40,V40 D3 Momentum Autom�tico,24.0,110.0,almost_new,automatic,diesel,39000.0,19900,0,1
Mini,CooperD,5-Puertas,41.0,85.0,used,manual,diesel,38845.0,19900,0,1
Mercedes-Benz,A200,Be Urban,44.0,115.0,used,manual,gasoline,38156.0,19900,0,1
Bmw,116,Serie 1 F20 5P. Diesel Essential Plus M-Sport Edi,36.0,85.0,used,manual,diesel,37700.0,19900,0,1
Honda,Cr-V,1.6I-Dtec Elegance 4X2 120 Ocasi�n Murcia,33.0,88.0,used,manual,diesel,37600.0,19900,0,1
Volvo,V40Cc,Momentum,33.0,88.0,km_0,manual,diesel,37553.0,19900,0,1
Bmw,118,D 3-Puertas,41.0,105.0,used,manual,diesel,37527.0,19900,0,1
Mercedes-Benz,B180,Cdi 80 Kw (109 Cv),35.0,80.0,used,automatic,diesel,37381.0,19900,0,1
Honda,Cr-V,1.6 I-Dtec 120 4X2 Navi Lifestyle,27.0,88.0,used,manual,diesel,37000.0,19900,0,1
Volkswagen,GolfSportsvan,1.4 Tsi Bmt Advance Dsg 125,27.0,92.0,used,automatic,gasoline,37000.0,19900,0,1
Toyota,Avensis,Ts 150D Advance,27.0,105.0,used,manual,diesel,36860.0,19900,0,1
Peugeot,308,2.0 Bluehdi 180 Auto Gt 180 5P,32.0,133.0,used,automatic,diesel,36042.0,19900,0,1
Mercedes-Benz,B180,Cdi,28.0,80.0,used,manual,diesel,36000.0,19900,0,1
Bmw,116,D 5-Puertas,11.0,85.0,used,manual,diesel,35963.0,19900,0,1
Bmw,116,D 5-Puertas,16.0,85.0,used,manual,diesel,35808.0,19900,0,1
Volkswagen,Passat,Variant 1.6 Tdi Edition Bmt,35.0,88.0,used,manual,diesel,35608.0,19900,0,1
Nissan,X-Trail,1.6 Dci 130 Cv Acenta Connect Edition,34.0,96.0,used,manual,diesel,35500.0,19900,0,1
Audi,A1,Sportback A1 Sportback 1.6Tdi Adrenalin2,26.0,85.0,used,manual,diesel,35000.0,19900,0,1
Bmw,216,D Active Tourer,25.0,85.0,used,manual,diesel,35000.0,19900,0,1
Mercedes-Benz,Cls350,Cgi Aut.,126.0,215.0,used,automatic,gasoline,35000.0,19900,0,1
Toyota,Avensis,Ts 150D Advance,24.0,105.0,used,manual,diesel,35000.0,19900,0,1
Toyota,Rav4,120D Advance 4X2,37.0,91.0,used,manual,diesel,35000.0,19900,0,1
Volkswagen,Tiguan,2.0Tdi Bmt T1 4X2 110,32.0,81.0,used,manual,diesel,34000.0,19900,0,1
Hyundai,Tucson,1.7Crdi Bd Klass 4X2,14.0,85.0,almost_new,manual,diesel,33407.0,19900,0,1
Citroen,C5,2.0 Bluehdi 180 Cv Auto Feel Edition 4P,14.0,132.0,used,automatic,diesel,33000.0,19900,0,1
Bmw,218,D Active Tourer 110Kw (150C,34.0,110.0,used,automatic,diesel,32901.0,19900,0,1
Volkswagen,Golf,2.0Tdi Cr Bmt Sport Dsg 150,30.0,110.0,used,automatic,diesel,32864.0,19900,0,1
Mercedes-Benz,B180,Cdi 80 Kw (109 Cv),35.0,80.0,used,automatic,diesel,32462.0,19900,0,1
Opel,Vivaro,1.6 Cdti S/S 125 Cv L1 2.7T Combi-9 -,26.0,92.0,used,manual,diesel,31750.0,19900,0,1
Bmw,218,D Active Tourer,24.0,110.0,used,automatic,diesel,31385.0,19900,0,1
Volvo,V40,Cross Country 2.0 D3 Momentum Auto 150 5P,24.0,110.0,used,automatic,diesel,31165.0,19900,0,1
Bmw,116,Serie 1 F20 5P. Diesel M Sport Edition,38.0,85.0,used,manual,diesel,31000.0,19900,0,1
Nissan,Qashqai,1.5 Dci Tekna 110 Cv,20.0,82.0,used,manual,diesel,30865.0,19900,0,1
Seat,Ateca,"1.6Tdi Cr S Pantalla T�ctil, Vel.Crucero",9.0,85.0,used,manual,diesel,30200.0,19900,0,1
Volvo,V40,V40 D3 Momentum Autom�tico,20.0,110.0,used,automatic,diesel,29900.0,19900,0,1
Bmw,216,D Active Tourer,33.0,85.0,used,manual,diesel,29876.0,19900,0,1
Nissan,Qashqai,1.6 Dci Nconecta,17.0,95.0,km_0,manual,diesel,29857.0,19900,0,1
Audi,A3,Sportback 1.6Tdi Cd Attraction,26.0,81.0,almost_new,manual,diesel,29441.0,19900,0,1
Volkswagen,Tiguan,2.0Tdi Bmt T1 4X2 110,30.0,81.0,used,manual,diesel,29000.0,19900,0,1
Volkswagen,Touran,Touran 1.6Tdi Cr Bmt Edition D,15.0,85.0,used,automatic,diesel,28843.0,19900,0,1
Mercedes-Benz,A180,Cdi Be Style (Concesionario Oficial Mercedes-Benz),31.0,80.0,used,manual,diesel,28790.0,19900,0,1
Audi,A3,Sportback A3 Sportback 1.6Tdi Cd Attract,26.0,81.0,used,manual,diesel,28688.0,19900,0,1
Bmw,218,"218D 150Cv Active Tourer Automatico ""Nav, Led""",16.0,110.0,km_0,automatic,diesel,28662.0,19900,0,1
Bmw,216,D,15.0,85.0,used,manual,diesel,28658.0,19900,0,1
Bmw,118,"Serie 1 118D 150Cv ""Navegaci�n Business + Pdc""",11.0,110.0,km_0,manual,diesel,28410.0,19900,0,1
Bmw,118,"Serie 1 118D 150Cv ""Navegaci�n Business + Pdc""",11.0,110.0,km_0,manual,diesel,28410.0,19900,0,1
Audi,A3,Sportback A3 Sportback 1.6Tdi Sport Edit,15.0,81.0,used,manual,diesel,27732.0,19900,0,1
Mazda,Cx-5,2.2 De 110Kw Style+ 5P,25.0,110.0,used,manual,diesel,27491.0,19900,0,1
Mazda,Cx-5,2.2 De 110Kw Style+ 5P,25.0,110.0,used,manual,diesel,27491.0,19900,0,1
Mazda,Cx-5,2.2 De 110Kw Style+ 5P,25.0,110.0,used,manual,diesel,27491.0,19900,0,1
Mazda,Cx-5,2.2 De 110Kw Style+ 5P,25.0,110.0,used,manual,diesel,27491.0,19900,0,1
Mercedes-Benz,A200,Blueefficiency Style 115,61.0,115.0,used,automatic,gasoline,27401.0,19900,0,1
Audi,A3,1.4 Tfsi Sport Edition Cod Ultra 110 Kw (150 Cv),10.0,110.0,used,manual,gasoline,27011.0,19900,0,1
Audi,A3,Sportback A3 Sportback 1.6Tdi Cd Attract,26.0,81.0,used,manual,diesel,27000.0,19900,0,1
Volkswagen,Touran,1.6Tdi Cr Business 110,23.0,81.0,used,manual,diesel,26889.0,19900,0,1
Bmw,118,D 5-Puertas,24.0,110.0,used,automatic,diesel,26524.0,19900,0,1
Nissan,Qashqai,1.5Dci N-Connecta 4X2,21.0,81.0,used,manual,diesel,26500.0,19900,0,1
Bmw,218,Serie 2 F45 Active Tourer,15.0,110.0,almost_new,automatic,diesel,26205.0,19900,0,1
Bmw,218,"Serie 2 F45 Active Tourer 150Cv ""Navi, Led""",15.0,110.0,almost_new,automatic,diesel,25884.0,19900,0,1
Nissan,X-Trail,1.6 Dci 360,29.0,96.0,used,manual,diesel,25786.0,19900,0,1
Volvo,V40,Kinetic,24.0,88.0,almost_new,manual,diesel,25084.0,19900,0,1
Mercedes-Benz,A180,Cdi Be Style,38.0,80.0,used,manual,diesel,25000.0,19900,0,1
Renault,Scenic,1.5Dci Energy Limited 7Pl.,9.0,81.0,used,manual,diesel,25000.0,19900,0,1
Volkswagen,Beetle,Cabrio 2.0Tdi 110,17.0,81.0,used,manual,diesel,25000.0,19900,0,1
Volkswagen,Passat,2.0Tdi Advance Bmt,47.0,103.0,used,manual,diesel,25000.0,19900,0,1
Volvo,V40,2.0 D3 Momentum Auto 110 Kw (1,13.0,110.0,used,automatic,diesel,25000.0,19900,0,1
Volvo,V40,2.0 D3 Momentum Auto 110 Kw (1,13.0,110.0,used,automatic,diesel,25000.0,19900,0,1
Volvo,V40,2.0 D3 Momentum Auto 110 Kw (1,13.0,110.0,used,automatic,diesel,25000.0,19900,0,1
Volvo,V40,2.0 D3 Momentum Auto 110 Kw (1,13.0,110.0,used,automatic,diesel,25000.0,19900,0,1
Volvo,V40,2.0 D3 Momentum Auto 110 Kw (1,13.0,110.0,used,automatic,diesel,25000.0,19900,0,1
Seat,Ateca,1.6 Tdi St&Sp Style Pl Ecomoti,10.0,85.0,used,manual,diesel,24964.0,19900,0,1
Bmw,218,"Serie 2 F45 Active T. 150Cv ""Navi, Asist. Parking""",15.0,110.0,almost_new,automatic,diesel,24764.0,19900,0,1
Peugeot,3008,1.6Bluehdi 88Kw (120Cv) Active S&S,8.0,88.0,used,manual,diesel,24721.0,19900,0,1
Bmw,218,D,32.0,105.0,used,manual,diesel,24560.0,19900,0,1
Bmw,218,"Serie 2 F45 Active Tourer 150Cv ""Navi, Led""",15.0,110.0,almost_new,automatic,diesel,24507.0,19900,0,1
Hyundai,Tucson,1.7 Crdi Comfort,22.0,85.0,used,manual,diesel,24211.0,19900,0,1
Audi,A3,Sportback 1.6 Tdi Cd Attraction 81 Kw (1,26.0,81.0,used,manual,diesel,24200.0,19900,0,1
Mini,CooperD,5-Puertas,25.0,85.0,used,manual,diesel,24108.0,19900,0,1
Peugeot,3008,1.6Bluehdi 88Kw (120Cv) Active S&S,8.0,88.0,used,manual,diesel,23534.0,19900,0,1
Volkswagen,PassatVariant,1.6Tdi Edition 120,12.0,88.0,used,manual,diesel,23396.0,19900,0,1
Bmw,116,"Serie 1 F20 5P. Diesel 116Cv ""Navi, Faros Led""",16.0,85.0,almost_new,automatic,diesel,23310.0,19900,0,1
Toyota,Avensis,Ts 150D Advance+ Pack Visibilidad + Go,27.0,105.0,used,manual,diesel,22800.0,19900,0,1
Volkswagen,Caddy,Caddy Maxi 2.0 Tdi Trendline 102,12.0,75.0,used,manual,diesel,22800.0,19900,0,1
Bmw,116,D 5-Puertas,22.0,85.0,used,manual,diesel,22587.0,19900,0,1
Bmw,116,"D Pvp Oferta Sujeto A Financiaci�n Con Bmw Bank, C",10.0,85.0,used,manual,diesel,22575.0,19900,0,1
Volkswagen,Beetle,Cabrio 2.0Tdi Man�a 110,23.0,81.0,used,manual,diesel,22518.0,19900,0,1
Bmw,118,D 5-Puertas,28.0,110.0,used,manual,diesel,22500.0,19900,0,1
Bmw,116,D 5-Puertas,13.0,85.0,used,manual,diesel,22450.0,19900,0,1
Audi,A3,1.6 Tdi Sport Edition 81 Kw (110 Cv),13.0,81.0,used,manual,diesel,22251.0,19900,0,1
Seat,Ateca,Ateca 1.6Tdi Cr S&S Ecomotive,10.0,85.0,used,manual,diesel,22034.0,19900,0,1
Mazda,Cx-5,2.0 Ge 2Wd Style+ Navi 121 Kw,28.0,121.0,used,manual,gasoline,22000.0,19900,0,1
Ford,S-Max,2.0Tdci Trend Powershift 140,39.0,103.0,used,automatic,diesel,21840.0,19900,0,1
Bmw,118,D 5-Puertas,16.0,110.0,used,automatic,diesel,21616.0,19900,0,1
Bmw,118,D Pvp Oferta Sujeto A Financiaci�n Con Bmw Bank.,10.0,110.0,used,manual,diesel,21526.0,19900,0,1
Toyota,Verso,130 Advance 7Pl. Go,10.0,97.0,used,manual,gasoline,21499.0,19900,0,1
Bmw,116,D 5-Puertas,16.0,85.0,used,manual,diesel,21480.0,19900,0,1
Bmw,218,"218D 150Cv Automatico Active Tourer ""Navi, Led""",15.0,110.0,km_0,automatic,diesel,21421.0,19900,0,1
Bmw,218,"218D 150Cv Automatico Active Tourer ""Navi, Led""",15.0,110.0,km_0,automatic,diesel,21421.0,19900,0,1
Audi,A1,Sportback A1 Sportback 1.0 Tfsi Active K,20.0,70.0,used,manual,gasoline,21265.0,19900,0,1
Hyundai,I40,Cw 1.7 Crdi 141Hp Bluedrive Tecno 141 5P,17.0,104.0,used,manual,diesel,21259.0,19900,0,1
Audi,A3,Sportback A3 Sportback 1.6Tdi Cd Attract,22.0,81.0,used,manual,diesel,21250.0,19900,0,1
Citroen,C5,2.0 Bluehdi S&S Eat6 Feel Edition,9.0,131.0,km_0,automatic,diesel,21250.0,19900,0,1
Citroen,C5,Bluehdi 132Kw (180Cv) Eat6 Feel Edition,9.0,132.0,used,Unknown,diesel,21239.0,19900,0,1
Kia,Sportage,1.7Crdi Vgt Eco-Dynamics Drive 4X2,10.0,85.0,used,manual,diesel,21127.0,19900,0,1
Volkswagen,Caddy,Caddy Trendline 5-Asientos 2.,20.0,75.0,used,manual,diesel,21000.0,19900,0,1
Seat,Ateca,Ateca 1.6 Tdi Cr 85Kw (115Cv),10.0,85.0,used,manual,diesel,20735.0,19900,0,1
Audi,A3,Sportback 1.6 Tdi Sport Edition 81 Kw (1,12.0,81.0,used,manual,diesel,20628.0,19900,0,1
Volvo,V40,D3 Aut Momentum,22.0,110.0,almost_new,automatic,diesel,20500.0,19900,0,1
Bmw,216,"9527 Jwy D, Garantia Bmw, Financiacion Total",13.0,85.0,used,manual,diesel,20461.0,19900,0,1
Kia,Sportage,1.7Crdi Drive 4X2,24.0,84.0,used,manual,diesel,20288.0,19900,0,1
Bmw,218,Serie 2 F45 Active Tourer Diesel Active Tourer,24.0,110.0,used,manual,diesel,20241.0,19900,0,1
Bmw,116,I 5-Puertas,13.0,80.0,used,manual,gasoline,20161.0,19900,0,1
Ford,Kuga,2.0Tdci Titanium 4X2 150,38.0,110.0,used,manual,diesel,20000.0,19900,0,1
Seat,Leon,Sc 1.4 Tsi Act Fr 150,16.0,110.0,used,manual,gasoline,20000.0,19900,0,1
Ford,Mondeo,Sb 2.0Tdci Titanium 150,23.0,110.0,used,manual,diesel,19998.0,19900,0,1
Volkswagen,Transporter,7185,16.0,75.0,used,manual,diesel,19800.0,19900,0,1
Bmw,116,D 3-Puertas,9.0,85.0,used,manual,diesel,19700.0,19900,0,1
Citroen,C5,2.0 Bluehdi S&S Eat6 Feel Edition,9.0,131.0,km_0,automatic,diesel,19689.0,19900,0,1
Renault,Megane,Bose Energy Dci 81Kw (110Cv) Edc,9.0,80.0,used,automatic,diesel,19680.0,19900,0,1
Bmw,116,"D Pvp Oferta Sujeto A Financiaci�n Con Bmw Bank, C",14.0,85.0,used,manual,diesel,19450.0,19900,0,1
Bmw,118,D 5-Puertas,27.0,110.0,used,automatic,diesel,19368.0,19900,0,1
Seat,Ateca,1.6 Tdi Cr St&Sp Ecomotive Sty,10.0,85.0,used,manual,diesel,19277.0,19900,0,1
Renault,Megane,M�gane S.T. 1.5Dci Bose Edc 110,11.0,81.0,used,automatic,diesel,18994.0,19900,0,1
Bmw,118,D 5-Puertas,21.0,110.0,used,manual,diesel,18988.0,19900,0,1
Audi,A3,Sedan A3 Sed�N 1.6Tdi Cd Attraction,14.0,81.0,used,manual,diesel,18904.0,19900,0,1
Opel,Mokka,X 1.6 Cdti 100Kw (136Cv) 4X2 S&S Selective,12.0,100.0,used,manual,diesel,18891.0,19900,0,1
Seat,Ateca,1.6 Tdi St&Sp Style Pl Ecomoti,10.0,85.0,used,manual,diesel,18623.0,19900,0,1
Bmw,116,D 5-Puertas,10.0,85.0,used,manual,diesel,18609.0,19900,0,1
Renault,Kadjar,1.5Dci Energy Intens 110,15.0,81.0,almost_new,manual,diesel,18605.0,19900,0,1
Mercedes-Benz,Vito,Furg�n 111Cdi Larga,11.0,84.0,used,manual,diesel,18596.0,19900,0,1
Renault,Kadjar,Zen Energy Dci 110,29.0,80.0,used,manual,diesel,18555.0,19900,0,1
Citroen,C4Picasso,1.6Thp S,18.0,121.0,used,automatic,gasoline,18500.0,19900,0,1
Nissan,Qashqai,1.5Dci N-Connecta 4X2,20.0,81.0,demo,manual,diesel,18500.0,19900,0,1
Mini,CooperD,5-Puertas,25.0,85.0,used,manual,diesel,18349.0,19900,0,1
Seat,Ateca,Ateca 1.6 Tdi Cr 85Kw (115Cv),10.0,85.0,used,manual,diesel,18018.0,19900,0,1
Nissan,Qashqai,1.5Dci N-Connecta 4X2,17.0,81.0,used,manual,diesel,18000.0,19900,0,1
Renault,Scenic,Zen Energy Dci 81Kw (110Cv) Edc,14.0,80.0,used,automatic,diesel,18000.0,19900,0,1
Volkswagen,Eos,2.0 Tdi Sport Bmt,62.0,103.0,used,manual,diesel,18000.0,19900,0,1
Mini,CooperD,Mini,18.0,85.0,used,manual,diesel,17902.0,19900,0,1
Bmw,216,D Pvp Oferta Sujeto A Financiaci�n Con Bmw Bank.,11.0,85.0,used,manual,diesel,17783.0,19900,0,1
Citroen,GrandC4Picasso,Bluehdi 150 Airdream Feel Edition Aut.,22.0,110.0,used,Unknown,diesel,17698.0,19900,0,1
Bmw,216,"D Financiacion Total, Garantia Bmw.",13.0,85.0,used,manual,diesel,17571.0,19900,0,1
Volvo,V40,V40 D2 Kinetic Manual,25.0,88.0,used,manual,diesel,17341.0,19900,0,1
Bmw,116,D,61.0,85.0,used,manual,diesel,17311.0,19900,0,1
Bmw,216,"Serie 2 F45 Active Tourer 116Cv ""Navi, Faros Led""",11.0,85.0,almost_new,manual,diesel,17281.0,19900,0,1
Bmw,216,"Serie 2 F45 Active Tourer 116Cv ""Navi, Faros Led""",11.0,85.0,almost_new,manual,diesel,17281.0,19900,0,1
Bmw,116,D 5-Puertas,10.0,85.0,used,manual,diesel,17037.0,19900,0,1
Mazda,3,2.0 Luxury Navegador 165,9.0,121.0,used,manual,gasoline,17000.0,19900,0,1
Nissan,Qashqai,1.2 Dig-T N-Connecta 4X2 Xtronic,10.0,85.0,used,automatic,gasoline,17000.0,19900,0,1
Peugeot,3008,1.6Bluehdi 120 Hp Active S&S,16.0,89.0,used,manual,diesel,17000.0,19900,0,1
Peugeot,3008,1.6Bluehdi 120 Hp Active S&S,16.0,89.0,used,manual,diesel,17000.0,19900,0,1
Peugeot,3008,1.6Bluehdi 120 Hp Active S&S,16.0,89.0,used,manual,diesel,17000.0,19900,0,1
Volvo,V40,2.0 D3 Momentum Auto 110 Kw (1,9.0,110.0,used,automatic,diesel,17000.0,19900,0,1
Volvo,V40,2.0 D3 Momentum Auto 110 Kw (1,9.0,110.0,used,automatic,diesel,17000.0,19900,0,1
Volvo,V40,2.0 D3 Momentum Auto 110 Kw (1,9.0,110.0,used,automatic,diesel,17000.0,19900,0,1
Volvo,V40,2.0 D3 Momentum Auto 110 Kw (1,9.0,110.0,used,automatic,diesel,17000.0,19900,0,1
Volvo,V40,2.0 D3 Momentum Auto 110 Kw (1,9.0,110.0,used,automatic,diesel,17000.0,19900,0,1
Renault,Trafic,Passenger Combi 9 L Energy Dci 125 Tt E6 Matricula,16.0,91.0,used,manual,diesel,16956.0,19900,0,1
Seat,Ateca,Ateca 1.6 Tdi Cr 85Kw (115Cv),10.0,85.0,used,manual,diesel,16761.0,19900,0,1
Seat,Ateca,Ateca 1.6 Tdi Cr 85Kw (115Cv),10.0,85.0,used,manual,diesel,16758.0,19900,0,1
Seat,Ateca,Ateca 1.6 Tdi Cr 85Kw (115Cv),10.0,85.0,used,manual,diesel,16681.0,19900,0,1
Bmw,118,D Pvp Oferta Sujeto A Financiaci�n Con Bmw Bank.,10.0,110.0,used,manual,diesel,16525.0,19900,0,1
Nissan,Qashqai,1.6Dci 130Cv Acenta 4X2,14.0,96.0,km_0,manual,diesel,16447.0,19900,0,1
Nissan,Qashqai,1.6 Dci Xtronic Acenta 4X2,14.0,96.0,km_0,automatic,diesel,16447.0,19900,0,1
Volvo,V40,2.0 D3 Momentum 150 5P,15.0,110.0,used,manual,diesel,16430.0,19900,0,1
Bmw,116,116D,14.0,86.0,used,manual,diesel,16200.0,19900,0,1
Jeep,Renegade,2.0Mjt Night Eagle 4X4 Ad 140,16.0,103.0,used,manual,diesel,16000.0,19900,0,1
Nissan,Qashqai,1.5Dci N-Connecta 4X2,18.0,81.0,used,manual,diesel,16000.0,19900,0,1
Nissan,Qashqai,1.5 Dci N-Connecta 110 Cv,10.0,81.0,used,manual,diesel,16000.0,19900,0,1
Peugeot,308,2.0 Bluehdi 110Kw Allure 150 5P,8.0,111.0,used,manual,diesel,16000.0,19900,0,1
Peugeot,308,2.0 Bluehdi 110Kw Allure 150 5P,8.0,111.0,used,manual,diesel,16000.0,19900,0,1
Peugeot,308,2.0 Bluehdi 110Kw Allure 150 5P,8.0,111.0,used,manual,diesel,16000.0,19900,0,1
Volvo,V40,Kinetic,20.0,88.0,demo,automatic,diesel,15972.0,19900,0,1
Bmw,116,D Pvp Oferta Sujeto A Financiaci�n Con Bmw Bank.,11.0,85.0,used,manual,diesel,15736.0,19900,0,1
