make,model,version,gear_type,fuel_type,power,kms,registration,price,is_prediction,rep_id,price_base,status,damages,diagnostico_dmgs
130,176,1152,1,1,190,120971,04/2018,28899,False,1,28899,tasado,,perfecto
730,765,3776,1,1,163,103477,05/2021,25599,False,1,25599,tasado,,perfecto
580,956,5156,1,1,189,138113,10/2018,18099,False,1,18099,tasado,,perfecto
60,80,280,3,2,150,61928,01/2017,16899,False,1,16899,tasado,,perfecto
345,604,3031,3,2,275,93058,07/2018,24499,False,1,24499,tasado,,perfecto
280,448,2140,3,2,70,59836,04/2018,9299,False,1,9299,tasado,,perfecto
905,1475,8084,3,1,110,122611,07/2015,13799,False,1,13799,tasado,,perfecto
380,654,3244,1,1,241,51117,04/2022,32499,False,1,32499,tasado,,perfecto
910,1508,8337,3,1,115,141009,01/2015,10599,False,1,10599,tasado,,perfecto
670,1127,6159,1,1,180,76204,05/2019,18999,False,1,18999,tasado,,perfecto
905,1434,7825,1,1,150,125849,12/2014,13799,False,1,13799,tasado,,perfecto
720,1183,6546,3,2,130,95601,02/2017,12599,False,1,12599,tasado,,perfecto
60,101,602,1,2,150,145437,08/2020,22899,False,1,22899,tasado,,perfecto
130,174,1119,1,3,220,51619,09/2021,26399,False,1,26399,tasado,,perfecto
860,1397,7593,1,3,101,88169,03/2019,15099,False,1,15099,tasado,,perfecto
225,1028,5467,3,1,110,146080,11/2014,8199,False,1,8199,tasado,,perfecto
910,1517,8502,1,3,392,68879,07/2020,31599,False,1,31599,tasado,,perfecto
670,1127,6159,3,1,150,137585,03/2018,15399,False,1,15399,tasado,,perfecto
860,1362,7442,1,3,197,3228,09/2024,34299,False,1,34299,tasado,,perfecto
190,275,1525,1,2,131,85670,06/2022,13999,False,1,13999,tasado,,perfecto
720,1191,6627,3,2,140,50872,12/2020,15499,False,1,15499,tasado,,perfecto
550,839,4049,3,1,105,105203,09/2016,11399,False,1,11399,tasado,,perfecto
60,82,313,3,1,110,154588,06/2016,13599,False,1,13599,tasado,,perfecto
720,1174,6443,1,2,120,134580,11/2015,10999,False,1,10999,tasado,,perfecto
130,174,1104,1,2,140,133591,12/2018,18399,False,1,18399,tasado,,perfecto
190,267,1462,3,2,110,112698,03/2019,12799,False,1,12799,tasado,,perfecto
720,1204,6729,3,1,120,123176,01/2020,13999,False,1,13999,tasado,,perfecto
650,1055,5592,3,1,110,86734,04/2014,8099,False,1,8099,tasado,,perfecto
225,1010,5406,3,2,92,107322,03/2021,11299,False,1,11299,tasado,,perfecto
650,1066,5677,3,2,110,52882,03/2023,12899,False,1,12899,tasado,,perfecto
820,1312,7248,3,1,147,145971,02/2014,11399,False,1,11399,tasado,,perfecto
860,1387,7547,3,1,150,102010,03/2018,26599,False,1,26599,tasado,,perfecto
190,277,1548,3,2,110,124250,02/2016,7399,False,1,7399,tasado,,perfecto
550,853,4131,3,2,122,65897,09/2023,20099,False,1,20099,tasado,,perfecto
670,1126,6138,3,2,110,70918,07/2016,9199,False,1,9199,tasado,,perfecto
60,78,271,3,2,95,30048,08/2023,19699,False,1,19699,tasado,,perfecto
670,1111,6018,3,1,120,112490,12/2016,10299,False,1,10299,tasado,,perfecto
190,284,1606,3,2,130,75300,07/2019,12999,False,1,12999,tasado,,perfecto
190,277,1548,3,2,82,70288,10/2016,7899,False,1,7899,tasado,,perfecto
60,87,452,1,2,150,58076,07/2019,24999,False,1,24999,tasado,,perfecto
905,1444,7913,3,1,75,131428,07/2016,9399,False,1,9399,tasado,,perfecto
800,1259,7058,1,2,190,79347,06/2019,17599,False,1,17599,tasado,,perfecto
285,510,2540,3,1,115,142159,10/2014,8599,False,1,8599,tasado,,perfecto
285,510,2530,3,2,155,80307,05/2023,18299,False,1,18299,tasado,,perfecto
550,863,4162,1,3,170,52107,12/2023,23899,False,1,23899,tasado,,perfecto
425,723,3555,1,1,193,43677,04/2022,31599,False,1,31599,tasado,,perfecto
190,278,1555,3,1,120,134144,05/2016,10899,False,1,10899,tasado,,perfecto
60,102,611,1,1,150,49012,02/2022,35199,False,1,35199,tasado,,perfecto
560,1272,7114,1,2,90,20191,11/2016,12799,False,1,12799,tasado,,perfecto
425,725,3570,3,2,132,59662,02/2020,16399,False,1,16399,tasado,,perfecto
860,1355,7401,3,2,115,56176,03/2016,13099,False,1,13099,tasado,,perfecto
670,1127,6153,3,1,115,139043,07/2014,8799,False,1,8799,tasado,,perfecto
580,956,5154,1,3,224,99092,06/2018,19099,False,1,19099,tasado,,perfecto
790,1235,6911,1,2,150,54961,11/2020,21099,False,1,21099,tasado,,perfecto
580,953,5136,3,2,98,157605,04/2015,10699,False,1,10699,tasado,,perfecto
720,1184,6562,3,1,111,104763,11/2015,12999,False,1,12999,tasado,,perfecto
225,1005,5388,1,3,143,23246,05/2023,23399,False,1,23399,tasado,,perfecto
425,729,3597,3,2,120,16858,08/2022,17699,False,1,17699,tasado,,perfecto
860,1398,7599,1,3,120,63789,11/2022,22299,False,1,22299,tasado,,perfecto
570,872,4224,1,1,116,59101,07/2021,26499,False,1,26499,tasado,,perfecto
670,1136,6229,3,1,100,137272,05/2017,11699,False,1,11699,tasado,,perfecto
425,725,3569,3,1,116,143422,11/2019,14999,False,1,14999,tasado,,perfecto
570,876,4282,1,2,136,82497,07/2021,23899,False,1,23899,tasado,,perfecto
860,1362,7441,1,3,122,60104,07/2019,19999,False,1,19999,tasado,,perfecto
285,510,2530,3,2,155,38900,12/2023,19299,False,1,19299,tasado,,perfecto
860,1391,7561,3,1,150,124363,03/2017,23899,False,1,23899,tasado,,perfecto
910,1516,8480,1,2,247,77403,12/2017,23399,False,1,23399,tasado,,perfecto
225,1010,5407,3,2,80,7310,05/2016,9099,False,1,9099,tasado,,perfecto
235,410,2047,3,1,100,143375,07/2016,8499,False,1,8499,tasado,,perfecto
225,1029,5474,3,1,110,143725,03/2015,11899,False,1,11899,tasado,,perfecto
130,157,809,1,2,178,21640,02/2024,29599,False,1,29599,tasado,,perfecto
670,1136,6229,3,1,100,133075,06/2016,11399,False,1,11399,tasado,,perfecto
40,43,155,3,1,150,78071,12/2016,11799,False,1,11799,tasado,,perfecto
860,1389,7554,3,1,131,70192,03/2021,19299,False,1,19299,tasado,,perfecto
285,518,2618,3,1,150,151406,12/2018,13199,False,1,13199,tasado,,perfecto
60,77,259,1,2,110,49886,01/2022,22699,False,1,22699,tasado,,perfecto
280,479,2313,3,2,69,8987,06/2023,13499,False,1,13499,tasado,,perfecto
670,1111,6012,3,2,130,98703,12/2020,10499,False,1,10499,tasado,,perfecto
425,692,3437,3,1,115,91586,01/2016,12799,False,1,12799,tasado,,perfecto
650,1069,5701,1,3,300,60608,01/2021,18999,False,1,18999,tasado,,perfecto
868,924,5037,1,3,194,17468,08/2024,17599,False,1,17599,tasado,,perfecto
225,1029,5474,3,1,110,137971,03/2017,13499,False,1,13499,tasado,,perfecto
905,1471,8065,1,2,150,149708,10/2019,18299,False,1,18299,tasado,,perfecto
550,850,4122,1,2,195,81819,01/2018,20399,False,1,20399,tasado,,perfecto
190,275,1525,1,2,130,48492,12/2023,16299,False,1,16299,tasado,,perfecto
190,272,1510,3,2,110,48140,04/2019,11099,False,1,11099,tasado,,perfecto
905,1479,8118,1,2,60,103471,01/2014,7699,False,1,7699,tasado,,perfecto
345,602,3003,3,2,84,24192,03/2023,14799,False,1,14799,tasado,,perfecto
345,626,3119,1,1,136,102082,02/2022,21799,False,1,21799,tasado,,perfecto
905,1478,8105,3,2,110,108896,01/2018,15199,False,1,15199,tasado,,perfecto
800,1264,7081,1,2,150,27347,06/2019,17499,False,1,17499,tasado,,perfecto
670,1126,6138,3,2,131,94010,01/2019,12199,False,1,12199,tasado,,perfecto
570,886,4514,1,1,195,158756,10/2017,25899,False,1,25899,tasado,,perfecto
860,1388,7551,3,1,131,95092,05/2021,18499,False,1,18499,tasado,,perfecto
790,1227,6834,1,2,115,104327,06/2019,14899,False,1,14899,tasado,,perfecto
790,1240,6942,3,1,150,41254,04/2023,28299,False,1,28299,tasado,,perfecto
790,1233,6869,3,2,110,84211,05/2021,13799,False,1,13799,tasado,,perfecto
720,1191,6626,3,2,115,87971,08/2016,9199,False,1,9199,tasado,,perfecto
810,1283,7154,1,1,136,44851,07/2020,15699,False,1,15699,tasado,,perfecto
425,725,3569,3,1,116,76367,10/2019,16999,False,1,16999,tasado,,perfecto
285,535,2749,3,2,100,110520,07/2018,13699,False,1,13699,tasado,,perfecto
730,769,3842,1,1,258,122934,04/2015,22199,False,1,22199,tasado,,perfecto
905,1461,8032,3,1,150,111586,12/2017,27399,False,1,27399,tasado,,perfecto
800,1256,7018,3,2,95,52160,07/2021,15499,False,1,15499,tasado,,perfecto
570,872,4223,3,1,110,134684,05/2014,13199,False,1,13199,tasado,,perfecto
190,272,1510,1,2,131,73367,11/2020,12399,False,1,12399,tasado,,perfecto
425,694,3450,3,2,100,12539,01/2025,17899,False,1,17899,tasado,,perfecto
580,956,5149,1,2,170,10921,06/2024,31399,False,1,31399,tasado,,perfecto
905,1471,8065,1,2,150,70305,03/2022,22999,False,1,22999,tasado,,perfecto
905,1440,7853,1,3,218,96800,02/2020,19599,False,1,19599,tasado,,perfecto
190,267,1468,3,1,100,118369,12/2016,10799,False,1,10799,tasado,,perfecto
425,727,3588,3,2,101,95095,09/2018,12099,False,1,12099,tasado,,perfecto
280,448,2140,3,2,70,74443,03/2014,8099,False,1,8099,tasado,,perfecto
570,872,4224,1,1,116,25673,10/2024,30399,False,1,30399,tasado,,perfecto
570,876,4288,1,1,135,137911,02/2015,14099,False,1,14099,tasado,,perfecto
860,1355,7405,3,2,132,111962,02/2014,10999,False,1,10999,tasado,,perfecto
130,174,1103,1,1,150,64434,02/2020,24399,False,1,24399,tasado,,perfecto
670,1127,6149,1,1,130,142923,10/2019,15399,False,1,15399,tasado,,perfecto
190,278,1556,3,1,115,125586,07/2015,11199,False,1,11199,tasado,,perfecto
790,1233,6869,3,2,95,98816,06/2017,10399,False,1,10399,tasado,,perfecto
670,1140,6247,3,1,150,145067,10/2020,23999,False,1,23999,tasado,,perfecto
910,1508,8347,1,1,150,116203,09/2017,14899,False,1,14899,tasado,,perfecto
910,1517,8499,1,3,341,99836,09/2020,30099,False,1,30099,tasado,,perfecto
590,962,5193,3,1,115,110520,08/2018,13699,False,1,13699,tasado,,perfecto
910,1517,8492,1,1,180,153321,04/2015,17499,False,1,17499,tasado,,perfecto
60,78,269,3,2,95,54777,05/2020,16499,False,1,16499,tasado,,perfecto
390,679,3402,3,2,110,54623,05/2018,13999,False,1,13999,tasado,,perfecto
285,510,2554,3,2,280,42491,11/2019,26199,False,1,26199,tasado,,perfecto
670,1106,5975,3,2,75,10860,03/2023,12399,False,1,12399,tasado,,perfecto
425,727,3590,3,2,85,20562,07/2019,13199,False,1,13199,tasado,,perfecto
860,1391,7561,3,1,150,97367,05/2017,24799,False,1,24799,tasado,,perfecto
130,160,951,1,2,252,79679,12/2019,26699,False,1,26699,tasado,,perfecto
550,853,4131,1,2,122,87444,04/2022,20499,False,1,20499,tasado,,perfecto
670,1106,5975,3,2,82,53195,11/2017,7899,False,1,7899,tasado,,perfecto
190,282,1585,1,2,131,79474,03/2023,14099,False,1,14099,tasado,,perfecto
670,1101,5942,1,2,70,26947,03/2016,9899,False,1,9899,tasado,,perfecto
720,1175,6454,3,2,90,62061,09/2014,9199,False,1,9199,tasado,,perfecto
905,1405,7620,3,1,110,57294,07/2018,15199,False,1,15199,tasado,,perfecto
570,899,4651,1,2,163,80951,04/2022,33099,False,1,33099,tasado,,perfecto
285,509,2511,3,2,85,75535,07/2017,8999,False,1,8999,tasado,,perfecto
820,1312,7246,1,2,115,132451,09/2019,14999,False,1,14999,tasado,,perfecto
194,343,1866,1,1,110,97692,05/2017,12799,False,1,12799,tasado,,perfecto
570,872,4227,1,2,163,62693,09/2019,22799,False,1,22799,tasado,,perfecto
425,711,3506,3,2,67,76201,01/2020,10899,False,1,10899,tasado,,perfecto
720,1175,6454,3,2,75,33615,11/2018,9899,False,1,9899,tasado,,perfecto
720,1175,6453,3,2,90,88922,07/2014,8199,False,1,8199,tasado,,perfecto
550,850,4118,1,2,165,73053,09/2021,24699,False,1,24699,tasado,,perfecto
550,839,4055,3,2,186,76904,02/2023,22899,False,1,22899,tasado,,perfecto
550,853,4131,3,2,122,55789,04/2022,20899,False,1,20899,tasado,,perfecto
790,1229,6845,3,1,150,50242,02/2022,23799,False,1,23799,tasado,,perfecto
130,177,1177,1,1,258,150019,06/2016,25299,False,1,25299,tasado,,perfecto
60,83,338,3,1,110,144491,10/2016,13099,False,1,13099,tasado,,perfecto
194,350,1912,3,2,90,47780,03/2015,9099,False,1,9099,tasado,,perfecto
670,1126,6138,3,2,131,78643,05/2021,14899,False,1,14899,tasado,,perfecto
860,1397,7593,1,3,116,37254,08/2022,18999,False,1,18999,tasado,,perfecto
550,853,4131,3,2,122,43742,12/2022,21699,False,1,21699,tasado,,perfecto
860,1397,7593,1,3,116,45154,02/2022,18399,False,1,18399,tasado,,perfecto
235,410,2044,3,2,110,122518,06/2018,8799,False,1,8799,tasado,,perfecto
425,711,3506,3,2,67,52177,11/2019,9699,False,1,9699,tasado,,perfecto
285,501,2454,3,2,125,65481,06/2016,10199,False,1,10199,tasado,,perfecto
345,604,3031,3,2,275,99539,03/2019,22799,False,1,22799,tasado,,perfecto
60,87,441,1,1,190,88578,11/2016,25099,False,1,25099,tasado,,perfecto
790,1235,6926,1,2,190,150150,05/2019,15599,False,1,15599,tasado,,perfecto
905,1425,7760,3,1,105,113015,01/2014,12099,False,1,12099,tasado,,perfecto
720,1183,6546,3,2,130,85096,01/2017,12699,False,1,12699,tasado,,perfecto
340,571,2910,1,3,131,27131,03/2023,27399,False,1,27399,tasado,,perfecto
345,604,3030,3,2,280,58357,11/2021,32399,False,1,32399,tasado,,perfecto
800,1252,7001,1,2,110,108881,07/2016,10099,False,1,10099,tasado,,perfecto
40,46,168,1,2,280,36299,10/2018,26199,False,1,26199,tasado,,perfecto
590,984,5319,3,2,71,64566,04/2022,11099,False,1,11099,tasado,,perfecto
425,723,3554,1,3,265,63076,10/2023,35699,False,1,35699,tasado,,perfecto
590,962,5199,1,1,150,113954,02/2014,11499,False,1,11499,tasado,,perfecto
190,279,1564,3,2,130,50924,12/2020,13799,False,1,13799,tasado,,perfecto
285,517,2611,3,2,85,83275,04/2018,8499,False,1,8499,tasado,,perfecto
790,1238,6933,3,2,75,26393,01/2019,9199,False,1,9199,tasado,,perfecto
670,1111,6018,3,1,100,137943,09/2017,9499,False,1,9499,tasado,,perfecto
130,177,1172,1,1,190,115766,02/2020,33099,False,1,33099,tasado,,perfecto
285,518,2622,1,3,190,77815,12/2020,21199,False,1,21199,tasado,,perfecto
550,849,4115,3,2,120,56942,04/2019,16399,False,1,16399,tasado,,perfecto
194,344,1874,3,2,110,58446,04/2022,17199,False,1,17199,tasado,,perfecto
580,958,5175,1,2,102,57172,10/2014,11799,False,1,11799,tasado,,perfecto
570,886,4529,1,2,245,59909,06/2017,26799,False,1,26799,tasado,,perfecto
190,279,1564,3,2,130,49544,04/2021,14299,False,1,14299,tasado,,perfecto
425,718,3534,3,2,101,50589,01/2022,13999,False,1,13999,tasado,,perfecto
390,679,3403,3,1,120,45749,12/2015,14599,False,1,14599,tasado,,perfecto
670,1106,5975,1,2,110,60681,05/2019,9999,False,1,9999,tasado,,perfecto
130,157,803,3,2,110,57518,10/2018,14899,False,1,14899,tasado,,perfecto
280,479,2313,3,2,70,13931,12/2021,10099,False,1,10099,tasado,,perfecto
670,1106,5975,3,2,75,32807,03/2024,12799,False,1,12799,tasado,,perfecto
194,341,1841,3,1,95,148590,04/2020,13499,False,1,13499,tasado,,perfecto
60,87,441,1,1,190,100078,04/2018,24799,False,1,24799,tasado,,perfecto
130,174,1103,1,1,150,36703,07/2022,29399,False,1,29399,tasado,,perfecto
130,175,1124,1,1,150,79130,09/2021,27299,False,1,27299,tasado,,perfecto
425,725,3570,3,2,135,101774,03/2016,12199,False,1,12199,tasado,,perfecto
130,157,804,3,1,150,95126,10/2020,22299,False,1,22299,tasado,,perfecto
190,271,1496,3,2,83,47866,12/2021,9999,False,1,9999,tasado,,perfecto
285,501,2454,3,2,125,142672,03/2016,9099,False,1,9099,tasado,,perfecto
190,267,1468,3,1,99,99207,11/2017,12799,False,1,12799,tasado,,perfecto
650,1096,5925,3,1,130,120172,08/2015,9599,False,1,9599,tasado,,perfecto
190,272,1510,3,2,110,60948,02/2021,10799,False,1,10799,tasado,,perfecto
860,1362,7441,1,3,122,62252,04/2019,19799,False,1,19799,tasado,,perfecto
425,729,3597,3,2,120,88315,10/2020,15099,False,1,15099,tasado,,perfecto
670,1126,6138,3,2,110,113546,01/2017,8299,False,1,8299,tasado,,perfecto
670,1126,6142,3,1,120,87218,03/2016,10199,False,1,10199,tasado,,perfecto
345,604,3031,3,2,275,93804,02/2020,24999,False,1,24999,tasado,,perfecto
905,1444,7906,3,2,90,73765,12/2014,10099,False,1,10099,tasado,,perfecto
190,271,1496,3,2,82,87635,10/2017,7499,False,1,7499,tasado,,perfecto
190,271,1496,1,2,110,49498,06/2019,10599,False,1,10599,tasado,,perfecto
225,1029,5470,3,2,115,100570,05/2017,13199,False,1,13199,tasado,,perfecto
345,615,3071,3,2,120,8854,06/2024,22699,False,1,22699,tasado,,perfecto
280,449,2149,3,2,70,30364,06/2021,12599,False,1,12599,tasado,,perfecto
130,174,1103,1,1,150,57985,03/2019,22699,False,1,22699,tasado,,perfecto
905,1444,7913,3,1,105,57663,08/2015,11699,False,1,11699,tasado,,perfecto
650,1079,5780,3,2,140,116900,12/2014,8699,False,1,8699,tasado,,perfecto
285,536,2761,3,1,75,43426,02/2015,10799,False,1,10799,tasado,,perfecto
910,1514,8449,1,1,190,132424,09/2020,24999,False,1,24999,tasado,,perfecto
560,1273,7124,1,2,90,70005,04/2018,12699,False,1,12699,tasado,,perfecto
570,922,5028,1,1,136,131817,04/2021,30999,False,1,30999,tasado,,perfecto
280,452,2163,3,2,95,23936,02/2019,11399,False,1,11399,tasado,,perfecto
650,1063,5647,1,2,131,26007,04/2021,19899,False,1,19899,tasado,,perfecto
580,958,5168,3,1,115,76526,09/2016,12399,False,1,12399,tasado,,perfecto
285,517,2611,3,2,86,47399,07/2019,10299,False,1,10299,tasado,,perfecto
345,602,3003,3,2,84,63862,04/2022,13399,False,1,13399,tasado,,perfecto
194,343,1865,3,1,116,56655,01/2023,17499,False,1,17499,tasado,,perfecto
905,1471,8065,1,2,150,75638,06/2020,19999,False,1,19999,tasado,,perfecto
225,1010,5407,3,2,80,124655,02/2017,7299,False,1,7299,tasado,,perfecto
190,275,1525,1,2,131,23747,10/2023,18099,False,1,18099,tasado,,perfecto
670,1127,6148,3,2,130,66342,05/2019,13899,False,1,13899,tasado,,perfecto
790,1243,6954,3,2,105,57621,04/2015,10599,False,1,10599,tasado,,perfecto
550,853,4130,1,2,186,62937,08/2022,23699,False,1,23699,tasado,,perfecto
285,510,2530,3,2,125,97036,12/2021,15099,False,1,15099,tasado,,perfecto
790,1227,6834,1,2,116,54622,06/2020,16099,False,1,16099,tasado,,perfecto
189,324,1797,1,2,150,29249,04/2024,26999,False,1,26999,tasado,,perfecto
670,1126,6138,3,2,110,40535,04/2017,9199,False,1,9199,tasado,,perfecto
340,583,2947,1,3,184,38719,10/2023,31299,False,1,31299,tasado,,perfecto
905,1475,8084,1,1,140,117430,05/2014,15999,False,1,15999,tasado,,perfecto
550,839,4056,1,2,122,75178,07/2019,17699,False,1,17699,tasado,,perfecto
905,1475,8081,1,2,150,89550,01/2019,25099,False,1,25099,tasado,,perfecto
285,518,2618,3,1,120,45643,12/2019,17099,False,1,17099,tasado,,perfecto
425,711,3508,3,2,100,63916,04/2018,9999,False,1,9999,tasado,,perfecto
189,325,1803,1,3,204,16505,03/2025,34799,False,1,34799,tasado,,perfecto
720,1175,6458,3,2,73,25254,06/2014,8799,False,1,8799,tasado,,perfecto
285,520,2645,1,1,180,147487,10/2018,13599,False,1,13599,tasado,,perfecto
670,1130,6172,1,1,131,90443,03/2023,23899,False,1,23899,tasado,,perfecto
345,626,3118,3,1,116,64914,10/2023,21899,False,1,21899,tasado,,perfecto
20,5,7,3,2,145,90134,09/2020,14699,False,1,14699,tasado,,perfecto
670,1106,5975,3,2,82,83560,12/2018,7499,False,1,7499,tasado,,perfecto
860,1397,7588,3,2,69,105099,04/2018,10799,False,1,10799,tasado,,perfecto
345,615,3071,1,2,120,54555,12/2021,16599,False,1,16599,tasado,,perfecto
60,100,585,3,2,150,94289,05/2018,17999,False,1,17999,tasado,,perfecto
650,1055,5578,3,2,125,99728,06/2018,10299,False,1,10299,tasado,,perfecto
487,785,3919,1,3,223,96457,07/2016,26399,False,1,26399,tasado,,perfecto
670,1127,6156,1,2,181,82467,03/2019,17099,False,1,17099,tasado,,perfecto
790,1227,6834,3,2,110,33849,07/2022,15599,False,1,15599,tasado,,perfecto
860,1392,7570,1,3,218,45147,01/2022,34299,False,1,34299,tasado,,perfecto
790,1235,6917,3,1,115,156274,03/2018,10999,False,1,10999,tasado,,perfecto
550,853,4130,1,2,186,28644,09/2022,24799,False,1,24799,tasado,,perfecto
650,1065,5653,3,2,75,42638,12/2022,11399,False,1,11399,tasado,,perfecto
550,850,4120,1,1,184,95612,05/2021,25299,False,1,25299,tasado,,perfecto
830,1329,7302,3,2,83,21595,08/2021,15799,False,1,15799,tasado,,perfecto
670,1130,6172,1,1,131,33936,04/2023,25799,False,1,25799,tasado,,perfecto
570,886,4514,1,1,195,119784,11/2018,32499,False,1,32499,tasado,,perfecto
905,1471,8065,1,2,150,92722,09/2019,19199,False,1,19199,tasado,,perfecto
60,100,588,1,2,190,125911,03/2018,21799,False,1,21799,tasado,,perfecto
285,518,2622,1,3,190,44560,04/2022,24099,False,1,24099,tasado,,perfecto
790,1235,6914,3,2,150,58186,09/2021,19599,False,1,19599,tasado,,perfecto
225,1010,5410,3,1,90,145453,09/2017,9299,False,1,9299,tasado,,perfecto
905,1472,8069,1,2,116,22864,07/2024,22599,False,1,22599,tasado,,perfecto
550,838,4041,1,3,116,20044,03/2023,19299,False,1,19299,tasado,,perfecto
425,718,3534,3,2,101,78286,01/2022,13299,False,1,13299,tasado,,perfecto
790,1235,6907,3,2,150,123646,07/2016,12299,False,1,12299,tasado,,perfecto
720,1191,6627,3,2,140,55539,06/2021,15899,False,1,15899,tasado,,perfecto
720,1175,6454,3,2,90,94088,09/2014,8499,False,1,8499,tasado,,perfecto
860,1362,7443,1,3,223,33998,02/2025,31399,False,1,31399,tasado,,perfecto
280,493,2410,3,2,120,29333,07/2019,12699,False,1,12699,tasado,,perfecto
860,1392,7570,1,3,200,136606,09/2016,19399,False,1,19399,tasado,,perfecto
670,1127,6148,3,2,130,83179,06/2019,12699,False,1,12699,tasado,,perfecto
905,1461,8032,3,1,115,34629,01/2019,29299,False,1,29299,tasado,,perfecto
860,1367,7474,1,3,140,7756,06/2025,34999,False,1,34999,tasado,,perfecto
790,1243,6958,3,1,115,54656,03/2016,10899,False,1,10899,tasado,,perfecto
910,1516,8477,3,1,150,104221,06/2020,20499,False,1,20499,tasado,,perfecto
190,271,1496,3,2,82,62353,06/2018,8299,False,1,8299,tasado,,perfecto
720,1174,6443,1,2,120,80347,07/2014,10499,False,1,10499,tasado,,perfecto
580,958,5175,3,2,102,48045,04/2022,16999,False,1,16999,tasado,,perfecto
670,1111,6021,3,1,92,109393,04/2014,7899,False,1,7899,tasado,,perfecto
570,886,4514,1,1,195,110742,10/2017,27099,False,1,27099,tasado,,perfecto
425,711,3506,3,2,67,24147,07/2020,10599,False,1,10599,tasado,,perfecto
570,898,4637,1,2,155,54220,09/2019,24299,False,1,24299,tasado,,perfecto
