id,id_modelo,nombre
5381,1004,3.0 dCi
5382,1004,electric drive 96 kW
5383,1004,electric drive 105 kW
5384,1005,1.0 DIG-T
5385,1005,1.2
5386,1005,1.5 Turbodiesel
5387,1005,1.6
5388,1005,1.6 Hybrid
5389,1005,1.6 Turbo
5390,1006,1.2
5391,1006,1.5 dCi
5392,1006,1.6
5393,1007,2.0
5394,1007,2.4
5395,1007,2.8 Diesel
5396,1008,electric drive 80 kW
5397,1008,electric drive 110 kW
5398,1008,electric drive 160 kW
5399,1009,2.0 V6
5400,1009,3.0 V6
5401,1010,0.9
5402,1010,0.9 Turbo
5403,1010,1.0
5404,1010,1.0 DIG-T
5405,1010,1.0 IG
5406,1010,1.0 IG-T
5407,1010,1.2
5408,1010,1.3
5409,1010,1.4
5410,1010,1.5 dCi
5411,1010,1.5 Diesel
5412,1010,1.6
5413,1010,electric drive 90 kW
5414,1010,electric drive 110 kW
5415,1011,2.5 dCi
5416,1011,3.5 V6
5417,1012,2.3 dCi
5418,1013,2.5 dCi
5419,1013,3.0 V6 dCi
5420,1014,1.2
5421,1014,1.4
5422,1014,1.5 dCi
5423,1014,1.6
5424,1015,2.3 dCi
5425,1015,2.5 Turbodiesel
5426,1016,electric drive 80 kW
5427,1017,1.5 dCi
5428,1017,1.6
5429,1017,e-Evalia
5430,1017,electric drive 80 kW
5431,1018,1.5 dCi
5432,1019,1.6 dCi
5433,1019,2.0 dCi
5434,1020,2.3 dCi
5435,1021,2.5 dCi
5436,1021,3.0 V6 dCi
5437,1021,3.3 V6
5438,1021,3.5 V6
5439,1021,4.0 V6
5440,1022,2.8
5441,1022,2.8 Turbodiesel
5442,1022,3.0 Turbodiesel
5443,1022,3.3 Diesel
5444,1022,3.3 Turbodiesel
5445,1023,2.2
5446,1023,2.3 Diesel
5447,1023,2.4
5448,1023,2.5 Diesel
5449,1023,2.5 Turbodiesel
5450,1024,1.0
5451,1025,1.8
5452,1025,2.0
5453,1025,2.0 Einspritzer
5454,1025,2.4
5455,1026,1.9 dCi
5456,1026,2.0
5457,1026,2.0 dCi
5458,1026,2.5 dCi
5459,1027,1.6
5460,1027,1.8
5461,1027,1.9 Turbodiesel
5462,1027,2.0
5463,1027,2.0 Diesel
5464,1027,2.0 Turbodiesel
5465,1027,2.2 Turbodiesel
5466,1028,1.2
5467,1028,1.5 Turbodiesel
5468,1028,1.6
5469,1028,1.6 Turbo
5470,1029,1.2
5471,1029,1.3 DIG-T
5472,1029,1.3 DIG-T Mild-Hybrid
5473,1029,1.5 dCi
5474,1029,1.5 Turbodiesel
5475,1029,1.5 VC-T e-POWER
5476,1029,1.6
5477,1029,1.6 dCi
5478,1029,1.7 dCi
5479,1029,2.0
5480,1029,2.0 dCi
5481,1030,1.5 dCi
5482,1030,1.5 Turbodiesel
5483,1030,1.6
5484,1030,1.6 dCi
5485,1030,2.0
5486,1030,2.0 dCi
5487,1031,1.6
5488,1031,2.0
5489,1031,2.0 Diesel
5490,1031,2.3 Diesel
5491,1032,1.8
5492,1032,2.0
5493,1033,2.4
5494,1034,1.6
5495,1034,1.8
5496,1035,1.3
5497,1035,1.4
5498,1035,1.5
5499,1035,1.6
5500,1035,1.7 Diesel
5501,1035,1.8
5502,1035,2.0
5503,1035,2.0 Diesel
5504,1035,2.0 Turbo
5505,1036,1.7 Diesel
5506,1037,2.5
5507,1037,2.5 V6
5508,1037,3.5 V6
5509,1038,2.4
5510,1038,2.7 Turbodiesel
5511,1038,3.0 TD
5512,1038,3.0 V6
5513,1039,1.5 dCi
5514,1039,1.6
5515,1039,1.8
5516,1040,1.3 DIG-T
5517,1040,electric drive 90 kW
5518,1041,3.0 Diesel
5519,1042,3.0 Turbodiesel
5520,1043,1.9
5521,1043,2.0
5522,1043,2.0 Diesel
5523,1043,2.2 Diesel
5524,1043,2.3 Diesel
5525,1043,2.4
5526,1043,2.5 Diesel
5527,1044,1.5
5528,1044,1.9 Diesel
5529,1044,2.0 Diesel
5530,1044,2.4
5531,1045,2.3 Diesel
5532,1046,1.3 DIG-T
5533,1046,1.5 VC-T e-POWER
5534,1046,1.5 VC-T Mild-Hybrid
5535,1046,1.6
5536,1046,1.6 dCi
5537,1046,1.7 dCi
5538,1046,2.0
5539,1046,2.0 dCi
5540,1046,2.2 dCi
5541,1046,2.2 Turbodiesel
5542,1046,2.5
5543,1047,1.6 Turbo
5544,1048,1.0 Turbo
5545,1048,1.2
5546,1048,1.4
5547,1048,1.4 LPG
5548,1048,1.4 Turbo
5549,1049,1.0
5550,1049,1.0 LPG
5551,1049,1.2
5552,1049,1.2 LPG
5553,1049,1.3 CDTI
5554,1050,electric drive 111 kW
5555,1051,electric drive 150 kW
5556,1052,2.0 CDTI
5557,1052,2.2 CDTI
5558,1052,2.4
5559,1052,3.2 V6
5560,1053,1.9 Diesel
5561,1053,2.5 Diesel
5562,1054,1.2
5563,1054,1.3
5564,1054,1.6
5565,1054,1.6 Diesel
5566,1054,1.8
5567,1054,1.9
5568,1054,2.0
5569,1054,2.0 Diesel
5570,1055,1.0 Turbo
5571,1055,1.2
5572,1055,1.2 Mild-Hybrid
5573,1055,1.2 Turbo
5574,1055,1.2 Turbo Mild-Hybrid
5575,1055,1.3 CDTI
5576,1055,1.4
5577,1055,1.4 LPG
5578,1055,1.4 SIDI Turbo
5579,1055,1.4 Turbo
5580,1055,1.4 Turbo Benzin / CNG
5581,1055,1.4 Turbo CNG
5582,1055,1.4 Turbo LPG
5583,1055,1.5 CDTI
5584,1055,1.6
5585,1055,1.6 CDTI
5586,1055,1.6 CDTI Biturbo
5587,1055,1.6 CDTI DPF
5588,1055,1.6 LPG
5589,1055,1.6 Plug-in Hybrid
5590,1055,1.6 SIDI Turbo
5591,1055,1.6 Turbo
5592,1055,1.7 CDTI
5593,1055,1.7 Diesel
5594,1055,1.7 DTI
5595,1055,1.7 Turbodiesel
5596,1055,1.8
5597,1055,1.9 CDTI
5598,1055,2.0
5599,1055,2.0 CDTI
5600,1055,2.0 CDTI Biturbo
5601,1055,2.0 DI
5602,1055,2.0 DTI
5603,1055,2.0 Turbo
5604,1055,2.2
5605,1055,2.2 DTI
5606,1055,electric drive 115 kW
5607,1056,1.3 CDTI
5608,1056,1.4
5609,1056,1.4 Turbo
5610,1056,1.6
5611,1056,1.6 CDTI DPF
5612,1056,1.6 SIDI Turbo
5613,1056,1.6 Turbo
5614,1056,1.7 CDTI
5615,1056,1.8
5616,1056,1.9 CDTI
5617,1056,2.0 CDTI
5618,1056,2.0 CDTI Biturbo
5619,1056,2.0 Turbo
5620,1058,2.0
5621,1058,2.0 Turbo
5622,1058,2.5 V6
5623,1059,2.3
5624,1059,2.5 Diesel
5625,1059,2.5 DTI
5626,1059,3.1 Turbodiesel
5627,1060,1.4 Turbo
5628,1060,1.6 SIDI Turbo
5629,1060,2.0 CDTI
5630,1060,2.0 CDTI Biturbo
5631,1061,1.3
5632,1062,1.2 Turbo
5633,1062,1.3 CDTI
5634,1062,1.4
5635,1062,1.4 Turbo
5636,1062,1.4 Turbo Benzin / CNG
5637,1062,1.5 CDTI
5638,1062,1.6
5639,1062,1.6 CDTI
5640,1062,1.6 CDTI DPF
5641,1062,1.7 CDTI
5642,1062,1.7 DI
5643,1062,1.7 Diesel
5644,1062,1.7 DTI
5645,1062,2.0 CDTI
5646,1062,electric drive 100 kW
5647,1063,1.2 Turbo
5648,1063,1.5 CDTI
5649,1063,electric drive 100 kW
5650,1064,2.5
5651,1065,1.0
5652,1065,1.0 Turbo
5653,1065,1.2
5654,1065,1.2 LPG
5655,1065,1.2 Mild-Hybrid
5656,1065,1.2 Turbo
5657,1065,1.2 Turbo Mild-Hybrid
5658,1065,1.3
5659,1065,1.3 CDTI
5660,1065,1.4
5661,1065,1.4 LPG
5662,1065,1.4 Turbo
5663,1065,1.5 CDTI
5664,1065,1.5 Diesel
5665,1065,1.5 Turbodiesel
5666,1065,1.6
5667,1065,1.6 Turbo
5668,1065,1.7 CDTI
5669,1065,1.7 DI
5670,1065,1.7 Diesel
5671,1065,1.7 DTI
5672,1065,1.8
5673,1065,electric drive 100 kW
5674,1065,electric drive 115 kW
5675,1066,1.2
5676,1066,1.2 LPG
5677,1066,1.2 Turbo
5678,1066,1.5 CDTI
5679,1066,1.6 CDTI DPF
5680,1067,1.2 Mild-Hybrid
5681,1067,1.2 Turbo Mild-Hybrid
5682,1067,2.0
5683,1067,2.2
5684,1067,2.2 DTI
5685,1067,2.3 Turbodiesel
5686,1067,2.4
5687,1067,2.5 Turbodiesel
5688,1067,2.8 Turbodiesel
5689,1067,3.2 V6
5690,1067,electric drive 83 kW
5691,1068,1.2 Mild-Hybrid
5692,1068,1.6 Plug-in Hybrid
5693,1068,electric drive 150 kW
5694,1068,electric drive 157 kW
5695,1068,electric drive 170 kW
5696,1068,electric drive 239 kW
5697,1069,1.2 Mild-Hybrid
5698,1069,1.2 Turbo
5699,1069,1.5 CDTI
5700,1069,1.6 CDTI DPF
5701,1069,1.6 Plug-in Hybrid
5702,1069,1.6 Plug-in Hybrid 4
5703,1069,1.6 Turbo
5704,1069,2.0 CDTI
5705,1070,2.0 Turbo
5706,1071,1.4 Turbo
5707,1071,1.4 Turbo LPG
5708,1071,1.5 CDTI
5709,1071,1.6
5710,1071,1.6 CDTI
5711,1071,1.6 CDTI DPF
5712,1071,1.6 SIDI Turbo
5713,1071,1.6 Turbo
5714,1071,1.8
5715,1071,2.0 CDTI
5716,1071,2.0 CDTI Biturbo
5717,1071,2.0 SIDI Turbo
5718,1071,2.0 Turbo
5719,1071,2.0 Turbo E85
5720,1071,2.8 V6 Turbo
5721,1072,1.5 SIDI Turbo
5722,1072,1.6 SIDI Turbo
5723,1072,2.0 CDTI
5724,1072,2.0 CDTI Biturbo
5725,1072,2.0 SIDI Turbo
5726,1073,1.4 Turbo
5727,1073,1.5 CDTI
5728,1073,1.5 SIDI Turbo
5729,1073,1.6 CDTI
5730,1073,1.6 CDTI DPF
5731,1073,1.6 SIDI Turbo
5732,1073,2.0 CDTI
5733,1073,2.0 SIDI Turbo
5734,1073,2.0 Turbo
5735,1074,1.4 Turbo
5736,1074,1.4 Turbo LPG
5737,1074,1.5 SIDI Turbo
5738,1074,1.6
5739,1074,1.6 CDTI DPF
5740,1074,1.6 SIDI Turbo
5741,1074,1.6 Turbo
5742,1074,1.8
5743,1074,2.0 CDTI
5744,1074,2.0 CDTI Biturbo
5745,1074,2.0 SIDI Turbo
5746,1074,2.0 Turbo
5747,1074,2.0 Turbo E85
5748,1074,2.8 V6 Turbo
5749,1075,1.0
5750,1075,1.2
5751,1075,1.3
5752,1075,1.4
5753,1075,1.6
5754,1075,1.6 Diesel
5755,1075,1.7 Diesel
5756,1075,1.8
5757,1075,1.9
5758,1075,2.0
5759,1076,1.0
5760,1076,1.0 LPG
5761,1077,1.2
5762,1077,1.3
5763,1077,1.6
5764,1077,1.8
5765,1077,1.9
5766,1077,2.0
5767,1078,1.3 CDTI
5768,1078,1.4
5769,1078,1.4 LPG
5770,1078,1.4 Turbo
5771,1078,1.4 Turbo LPG
5772,1078,1.6
5773,1078,1.6 CDTI DPF
5774,1078,1.6 Turbo
5775,1078,1.7 CDTI
5776,1078,1.7 DTI
5777,1078,1.8
5778,1079,1.2 Mild-Hybrid
5779,1079,1.2 Turbo
5780,1079,1.4 Turbo
5781,1079,1.4 Turbo LPG
5782,1079,1.6
5783,1079,1.6 CDTI DPF
5784,1079,1.7 CDTI
5785,1079,electric drive 115 kW
5786,1079,electric drive 207 kW
5787,1080,1.2 Turbo
5788,1080,1.4 LPG
5789,1080,1.4 SIDI Turbo
5790,1080,1.4 Turbo
5791,1080,1.4 Turbo LPG
5792,1080,1.5 CDTI
5793,1080,1.6
5794,1080,1.6 CDTI
5795,1080,1.6 CDTI DPF
5796,1080,electric drive 100 kW
5797,1081,3.0 DTI
5798,1081,3.1 Turbodiesel
5799,1081,3.2 V6
5800,1081,3.5 V6
5801,1082,2.0
5802,1082,2.2
5803,1082,2.5
5804,1082,2.8
5805,1082,3.0
5806,1083,1.9 CDTI
5807,1083,1.9 DTI
5808,1083,2.2 Blue-HDi
5809,1083,2.2 CDTI
5810,1083,2.2 DTI
5811,1083,2.3 CDTI
5812,1083,2.3 CDTI Biturbo
5813,1083,2.5 CDTI
5814,1083,2.5 Diesel
5815,1083,2.5 DTI
5816,1083,2.8 DTI
5817,1083,3.0 CDTI
5818,1083,electric drive 100 kW
5819,1083,electric drive 200 kW
5820,1083,electric drive 205 kW
5821,1084,1.8
5822,1084,2.0
5823,1084,2.0 DTI
5824,1084,2.2
5825,1084,2.2 DTI
5826,1084,2.3 Diesel
5827,1084,2.3 Turbodiesel
5828,1084,2.4
5829,1084,2.5 DTI
5830,1084,2.5 Turbodiesel
5831,1084,2.5 V6
5832,1084,2.6
5833,1084,2.6 V6
5834,1084,3.0
5835,1084,3.0 V6
5836,1084,3.2 V6
5837,1085,1.7
5838,1085,1.8
5839,1085,1.9
5840,1085,2.0
5841,1085,2.1 Diesel
5842,1085,2.2
5843,1085,2.3 Diesel
5844,1085,2.3 Turbodiesel
5845,1086,electric drive 6 kW
5846,1087,2.0
5847,1087,2.2
5848,1087,2.3 Diesel
5849,1087,2.3 Turbodiesel
5850,1087,2.5
5851,1087,2.6
5852,1087,2.8
5853,1087,3.0
5854,1088,1.6
5855,1088,1.8
5856,1088,1.9 CDTI
5857,1088,2.0 DTI
5858,1088,2.0 Turbo
5859,1088,2.2
5860,1088,2.2 DTI
5861,1088,2.8 V6 Turbo
5862,1088,3.0 V6 CDTI
5863,1088,3.2 V6
5864,1089,2.2
5865,1089,2.2 DTI
5866,1089,3.0 V6
5867,1090,2.0 Turbo
5868,1090,2.2
5869,1091,1.3 CDTI
5870,1091,1.4
5871,1091,1.6
5872,1091,1.8
5873,1092,1.6
5874,1092,1.7 Diesel
5875,1092,1.7 Turbodiesel
5876,1092,1.8
5877,1092,1.9 CDTI
5878,1092,2.0
5879,1092,2.0 DI
5880,1092,2.0 DTI
5881,1092,2.0 Turbo
5882,1092,2.2
5883,1092,2.2 DTI
5884,1092,2.5 V6
5885,1092,2.6 V6
5886,1092,2.8 V6 Turbo
5887,1092,3.0 V6 CDTI
5888,1092,3.2 V6
5889,1093,1.5 CDTI
5890,1093,1.6 CDTI
5891,1093,1.6 CDTI Biturbo
5892,1093,1.9 CDTI
5893,1093,2.0
5894,1093,2.0 CDTI
5895,1093,2.0 Diesel
5896,1093,2.2 Blue-HDi
5897,1093,2.5 CDTI
5898,1093,2.5 DTI / CDTI
5899,1093,electric drive 100 kW
5900,1093,electric drive 100 kW Hydrogen
5901,1094,1.6
5902,1094,1.6 Turbo
5903,1094,1.7 CDTI
5904,1094,1.8
5905,1094,1.8 LPG
5906,1094,1.9 CDTI
5907,1094,2.0 DI
5908,1094,2.0 DTI
5909,1094,2.0 Turbo
5910,1094,2.2
5911,1094,2.2 DTI
5912,1095,1.5 CDTI
5913,1095,2.0 CDTI
5914,1095,2.0 Diesel
5915,1095,2.2 Blue-HDi
5916,1095,electric drive 100 kW
5917,1096,1.4 Turbo
5918,1096,1.4 Turbo LPG
5919,1096,1.6 CDTI
5920,1096,1.6 CDTI DPF
5921,1096,1.6 SIDI Turbo
5922,1096,1.6 Turbo
5923,1096,1.6 Turbo CNG
5924,1096,1.8
5925,1096,2.0 CDTI
5926,1096,2.0 CDTI Biturbo
5927,1097,electric drive 126 kW
5928,1098,1.0
5929,1098,1.1
5930,1098,1.2
5931,1098,1.4
5932,1099,1.0
5933,1099,1.1
5934,1099,1.3
5935,1099,1.4
5936,1099,1.4 Diesel
5937,1099,1.5 Diesel
5938,1099,1.6
5939,1100,1.0
5940,1100,1.4 HDi
5941,1101,1.0 e-VTi
5942,1101,1.0 VTi
5943,1101,1.2 VTi
5944,1102,1.0
5945,1102,1.1
5946,1102,1.4
5947,1102,1.6
5948,1102,1.8 Diesel
5949,1102,1.8 Turbodiesel
5950,1102,1.9
5951,1102,1.9 Diesel
5952,1102,2.5 Turbodiesel
5953,1103,1.1
5954,1103,1.4
5955,1103,1.4 HDi
5956,1103,1.6
5957,1103,1.6 HDi
5958,1103,1.9 Diesel
5959,1103,2.0
5960,1103,2.0 HDi
5961,1104,1.1
5962,1104,1.4
5963,1104,1.4 HDi
5964,1105,1.4
5965,1105,1.4 HDi
5966,1105,1.4 VTi
5967,1105,1.6
5968,1105,1.6 HDi
5969,1105,1.6 THP
5970,1105,1.6 Turbo
5971,1106,1.0 VTi
5972,1106,1.2
5973,1106,1.2 e-VTi
5974,1106,1.2 Mild-Hybrid
5975,1106,1.2 PureTech
5976,1106,1.2 VTi
5977,1106,1.4 HDi
5978,1106,1.4 VTi
5979,1106,1.5 Blue-HDi
5980,1106,1.6
5981,1106,1.6 Blue-HDi
5982,1106,1.6 e-HDi
5983,1106,1.6 HDi
5984,1106,1.6 THP
5985,1106,electric drive 100 kW
5986,1106,electric drive 115 kW
5987,1107,1.2 VTi
5988,1107,1.6 Blue-HDi
5989,1108,1.3
5990,1108,1.5
5991,1108,1.6
5992,1108,1.6 Diesel
5993,1108,1.9
5994,1108,1.9 Diesel
5995,1108,2.5 Turbodiesel
5996,1109,1.1
5997,1109,1.4
5998,1109,1.6
5999,1109,1.8
6000,1109,1.9 Diesel
6001,1109,1.9 Turbodiesel
6002,1109,2.0
6003,1109,2.0 HDi
6004,1110,1.4
6005,1110,1.4 HDi
6006,1110,1.6
6007,1110,1.6 HDi
6008,1110,2.0
6009,1110,2.0 HDi
6010,1111,1.2 e-THP
6011,1111,1.2 Mild-Hybrid
6012,1111,1.2 PureTech
6013,1111,1.2 VTi
6014,1111,1.4 VTi
6015,1111,1.5 Blue-HDi
6016,1111,1.5 Diesel
6017,1111,1.6
6018,1111,1.6 Blue-HDi
6019,1111,1.6 e-HDi
6020,1111,1.6 GTi
6021,1111,1.6 HDi
6022,1111,1.6 Hybrid
6023,1111,1.6 Plug-in Hybrid
6024,1111,1.6 PureTech
6025,1111,1.6 THP
6026,1111,1.6 Turbo
6027,1111,2.0 Blue-HDi
6028,1111,2.0 HDi
6029,1111,electric drive 115 kW
6030,1112,1.1
6031,1112,1.3
6032,1112,1.4
6033,1112,1.6
6034,1112,1.8 Diesel
6035,1112,1.9
6036,1112,1.9 Diesel
6037,1113,1.4
6038,1113,1.6
6039,1113,1.8
6040,1113,1.8 Diesel
6041,1113,1.8 Turbodiesel
6042,1113,1.9
6043,1113,1.9 Diesel
6044,1113,1.9 Turbodiesel
6045,1113,2.0
6046,1113,2.0 Turbo
6047,1114,1.6
6048,1114,1.8
6049,1114,1.9 Turbodiesel
6050,1114,2.0
6051,1114,2.0 HDi
6052,1114,2.0 HPi
6053,1114,2.0 Turbo
6054,1114,2.1 Turbodiesel
6055,1114,2.2
6056,1114,2.2 HDi
6057,1114,3.0 V6
6058,1115,1.6 HDi
6059,1115,1.8
6060,1115,2.0
6061,1115,2.0 HDi
6062,1115,2.2
6063,1115,2.2 HDi Bi-Turbo
6064,1115,2.7 HDi
6065,1115,2.7 HDi Bi-Turbo
6066,1115,3.0 V6
6067,1115,3.0 V6 HDi
6068,1116,1.2 Mild-Hybrid
6069,1116,1.2 PureTech
6070,1116,1.6
6071,1116,1.6 HDi
6072,1116,1.6 Hybrid
6073,1116,1.6 Turbo
6074,1116,1.6 VTi
6075,1116,electric drive 115 kW
6076,1116,electric drive 157 kW
6077,1117,1.6
6078,1117,1.8
6079,1117,1.9 Diesel
6080,1117,2.0
6081,1117,2.1 Diesel
6082,1117,2.3 Diesel
6083,1117,2.7
6084,1118,1.4
6085,1118,1.8
6086,1118,2.0
6087,1118,2.2
6088,1118,2.2 Turbo
6089,1118,2.3 Diesel
6090,1118,2.3 Turbodiesel
6091,1118,2.5 Diesel
6092,1118,2.5 Turbodiesel
6093,1118,2.8 V6
6094,1119,1.2 PureTech
6095,1119,1.5 Blue-HDi
6096,1119,1.6
6097,1119,1.6 Blue-HDi
6098,1119,1.6 e-HDi
6099,1119,1.6 HDi
6100,1119,1.6 Hybrid
6101,1119,1.6 PureTech
6102,1119,1.6 THP
6103,1119,2.0 Blue-HDi
6104,1119,2.0 HDi
6105,1119,2.0 HDi Hybrid4
6106,1119,2.2 HDi
6107,1120,2.3 Turbodiesel
6108,1120,2.5 Turbodiesel
6109,1120,2.7
6110,1120,2.8
6111,1121,2.0
6112,1121,2.0 Turbo
6113,1121,2.1 Turbodiesel
6114,1121,2.5 Turbodiesel
6115,1121,3.0 V6
6116,1122,2.0 HDi
6117,1122,2.2
6118,1122,2.2 HDi
6119,1122,2.7 HDi
6120,1122,3.0 V6
6121,1123,1.9 Turbodiesel
6122,1123,2.0
6123,1123,2.0 HDi
6124,1123,2.0 Turbo
6125,1123,2.1 Turbodiesel
6126,1124,2.0
6127,1124,2.0 HDi
6128,1124,2.2
6129,1124,2.2 HDi
6130,1124,3.0 V6
6131,1125,1.4
6132,1125,1.4 HDi
6133,1125,1.6
6134,1125,1.6 HDi
6135,1126,1.2
6136,1126,1.2 e-VTi
6137,1126,1.2 Mild-Hybrid
6138,1126,1.2 PureTech
6139,1126,1.2 VTi
6140,1126,1.5 Blue-HDi
6141,1126,1.6
6142,1126,1.6 Blue-HDi
6143,1126,1.6 e-HDi
6144,1126,electric drive 100 kW
6145,1126,electric drive 115 kW
6146,1127,1.2 e-THP
6147,1127,1.2 Mild-Hybrid
6148,1127,1.2 PureTech
6149,1127,1.5 Blue-HDi
6150,1127,1.6
6151,1127,1.6 Blue-HDi
6152,1127,1.6 e-HDi
6153,1127,1.6 HDi
6154,1127,1.6 Hybrid
6155,1127,1.6 Plug-in Hybrid
6156,1127,1.6 PureTech
6157,1127,1.6 THP
6158,1127,1.6 Turbo
6159,1127,2.0 Blue-HDi
6160,1127,2.0 HDi
6161,1127,2.0 HDi Hybrid4
6162,1127,electric drive 157 kW
6163,1127,electric drive 170 kW
6164,1127,electric drive 239 kW
6165,1128,2.2 HDi
6166,1128,2.4
6167,1129,1.6 HDi
6168,1129,1.8 HDi
6169,1130,1.2 e-THP
6170,1130,1.2 Mild-Hybrid
6171,1130,1.2 PureTech
6172,1130,1.5 Blue-HDi
6173,1130,1.6
6174,1130,1.6 Blue-HDi
6175,1130,1.6 e-HDi
6176,1130,1.6 HDi
6177,1130,1.6 Plug-in Hybrid
6178,1130,1.6 PureTech
6179,1130,1.6 THP
6180,1130,2.0 Blue-HDi
6181,1130,2.0 HDi
6182,1130,electric drive 157 kW
6183,1130,electric drive 170 kW
6184,1130,electric drive 239 kW
6185,1131,1.3 HDi
6186,1131,1.4
6187,1131,1.4 HDi
6188,1132,1.9 Diesel
6189,1132,1.9 Turbodiesel
6190,1132,2.0
6191,1132,2.0 Blue-HDi
6192,1132,2.0 HDi
6193,1132,2.2 Blue-HDi
6194,1132,2.2 HDi
6195,1132,2.5 Diesel
6196,1132,2.5 Turbodiesel
6197,1132,2.8 Diesel
6198,1132,2.8 HDi
6199,1132,3.0 HDi
6200,1132,electric drive 100 kW
6201,1132,electric drive 198 kW
6202,1133,1.5 Blue-HDi
6203,1133,1.5 Diesel
6204,1133,1.6
6205,1133,1.6 Blue-HDi
6206,1133,1.6 HDi
6207,1133,1.9 Diesel
6208,1133,1.9 Turbodiesel
6209,1133,2.0
6210,1133,2.0 Blue-HDi
6211,1133,2.0 HDi
6212,1133,2.2 Diesel
6213,1133,electric drive 100 kW
6214,1134,electric drive 35 kW
6215,1135,1.8
6216,1135,1.9 Diesel
6217,1135,1.9 Turbodiesel
6218,1135,2.0
6219,1135,2.0 Diesel
6220,1135,2.5 Diesel
6221,1135,2.5 Turbodiesel
6222,1136,1.1
6223,1136,1.2
6224,1136,1.2 PureTech
6225,1136,1.4
6226,1136,1.5 Blue-HDi
6227,1136,1.5 Diesel
6228,1136,1.6
6229,1136,1.6 Blue-HDi
6230,1136,1.6 e-HDi
6231,1136,1.6 HDi
6232,1136,1.8
6233,1136,1.8 Diesel
6234,1136,1.9 Diesel
6235,1136,2.0 HDi
6236,1136,electric drive 49 kW
6237,1136,electric drive 100 kW
6238,1137,1.6
6239,1137,1.6 THP
6240,1137,2.0 HDi
6241,1138,1.2 PureTech
6242,1138,1.5 Blue-HDi
6243,1138,1.5 Diesel
6244,1138,electric drive 100 kW
6245,1139,1.2
6246,1140,1.5 Blue-HDi
6247,1140,2.0 Blue-HDi
6248,1140,2.2 Diesel
6249,1140,electric drive 100 kW
6250,1141,1.0
6251,1141,1.2 Diesel
6252,1142,Long Range Dual
6253,1142,Long Range Dual Performance
6254,1142,Long Range Single
6255,1142,Standard Range Single
6256,1143,Dual Motor 400 kW
6257,1143,Dual Motor 500 kW
6258,1143,electric drive 220 kW
6259,1143,Long Range Dual
6260,1143,Long Range Dual Performance
6261,1143,Rear Motor 245 kW
6262,1144,Long Range Dual
6263,1144,Long Range Single
6264,1145,Dual Motor 550 kW
6265,1145,electric drive 650 kW
6266,1146,2.3
6267,1146,3.8 V6
6268,1147,2.0
6269,1147,25 Jahre
6270,1147,718 Basis
6271,1147,GTS
6272,1147,S
6273,1147,Spyder
6274,1147,Spyder RS
6275,1147,T
6276,1148,2.0
6277,1148,GT4
6278,1148,GT4 RS
6279,1148,GTS
6280,1148,S
6281,1148,T
6282,1149,964
6283,1149,991
6284,1149,992
6285,1149,993
6286,1149,996
6287,1149,997
6288,1149,G-Modell
6289,1149,S/T
6290,1150,mit Weissach-Paket
6291,1150,Spyder
6292,1151,Basis
6293,1151,S
6294,1151,Turbo
6295,1152,Basis
6296,1152,CS
6297,1152,GT
6298,1152,GTS
6299,1152,S
6300,1152,S4
6301,1153,Coupe
6302,1153,S2 Cabrio
6303,1153,S2 Coupe
6304,1153,S Coupe
6305,1153,Turbo Cabrio
6306,1153,Turbo Coupe
6307,1153,Turbo S Coupe
6308,1154,Cabrio
6309,1154,Coupe
6310,1154,CS Coupe
6311,1155,2.5
6312,1155,2.7
6313,1155,2.9
6314,1155,GTS
6315,1155,RS 60 Spyder
6316,1155,S
6317,1155,S Black Edition
6318,1155,S Jubiläumsmodell
6319,1155,S Porsche Design Edition 2
6320,1155,Spyder
6321,1156,3.0
6322,1156,3.2
6323,1156,3.6
6324,1156,Diesel
6325,1156,E-Hybrid
6326,1156,Electric 325 kW
6327,1156,GTS
6328,1156,S
6329,1156,S Diesel
6330,1156,S E-Hybrid
6331,1156,Turbo
6332,1156,Turbo E-Hybrid
6333,1156,Turbo Electric 850 kW
6334,1156,Turbo GT
6335,1156,Turbo S
6336,1156,Turbo S E-Hybrid
6337,1157,2.7
6338,1157,2.9
6339,1157,GT4
6340,1157,GTS
6341,1157,R
6342,1157,S
6343,1158,2.0
6344,1158,4 Electric
6345,1158,4S
6346,1158,Basis
6347,1158,Electric
6348,1158,GTS
6349,1158,GTS Electric 420 kW
6350,1158,S
6351,1158,S Diesel
6352,1158,Turbo
6353,1158,Turbo Electric
6354,1159,2.9 Turbo
6355,1159,3.0
6356,1159,3.6
6357,1159,4
6358,1159,4 E-Hybrid
6359,1159,4 E-Hybrid Executive
6360,1159,4.8
6361,1159,4S
6362,1159,4S Diesel
6363,1159,4S E-Hybrid
6364,1159,Diesel
6365,1159,E-Hybrid
6366,1159,GTS
6367,1159,S
6368,1159,S E-Hybrid
6369,1159,S Hybrid
6370,1159,Turbo
6371,1159,Turbo E-Hybrid
6372,1159,Turbo S
6373,1159,Turbo S E-Hybrid
6374,1160,3.0
6375,1160,4
6376,1160,4 E-Hybrid
6377,1160,4S
6378,1160,4S Diesel
6379,1160,4S E-Hybrid
6380,1160,E-Hybrid
6381,1160,GTS
6382,1160,Turbo
6383,1160,Turbo S
6384,1160,Turbo S E-Hybrid
6385,1161,4
6386,1161,4S
6387,1161,Basis
6388,1161,GTS
6389,1161,Turbo
